"","Country","Indicator","Year","Value"
"469","DEU","BX.GSR.CCIS.CD","X2011",23594695994
"470","DEU","BX.GSR.CCIS.ZS","X2011",9.223449542
"471","DEU","BX.TRF.PWKR.CD.DT","X2011",15337123635
"472","DEU","EG.ELC.COAL.ZS","X2011",44.8562978
"473","DEU","EG.ELC.HYRO.ZS","X2011",2.910109547
"474","DEU","EG.ELC.LOSS.ZS","X2011",4.08396846
"475","DEU","EG.ELC.NGAS.ZS","X2011",14.36511492
"476","DEU","EG.ELC.NUCL.ZS","X2011",17.7809653
"477","DEU","EG.ELC.PETR.ZS","X2011",1.179458128
"478","DEU","EG.USE.ELEC.KH.PC","X2011",7281.272174
"479","DEU","ER.H2O.FWAG.ZS","X2011",NA
"480","DEU","ER.H2O.FWDM.ZS","X2011",NA
"481","DEU","ER.H2O.FWIN.ZS","X2011",NA
"482","DEU","ER.H2O.FWTL.K3","X2011",NA
"483","DEU","ER.H2O.FWTL.ZS","X2011",NA
"484","DEU","ER.H2O.INTR.K3","X2011",NA
"485","DEU","ER.H2O.INTR.PC","X2011",NA
"486","DEU","IE.PPI.ENGY.CD","X2011",NA
"487","DEU","IE.PPI.ICTI.CD","X2011",NA
"488","DEU","IE.PPI.TRAN.CD","X2011",NA
"489","DEU","IE.PPI.WATR.CD","X2011",NA
"490","DEU","IE.PPN.ENGY.CD","X2011",NA
"491","DEU","IE.PPN.TRAN.CD","X2011",NA
"492","DEU","IE.PPN.WATR.CD","X2011",NA
"493","DEU","IP.IDS.NRCT","X2011",12066
"494","DEU","IP.IDS.RSCT","X2011",41848
"495","DEU","IP.TMK.NRCT","X2011",24657
"496","DEU","IP.TMK.RSCT","X2011",181142
"497","DEU","IQ.SPI.PIL5","X2011",NA
"498","DEU","IS.AIR.DPRT","X2011",1021899.939
"499","DEU","IS.AIR.GOOD.MT.K1","X2011",7716.761903
"500","DEU","IS.AIR.PSGR","X2011",107042775.8
"501","DEU","IS.RRS.GOOD.MT.K6","X2011",113317
"502","DEU","IS.RRS.PASG.KM","X2011",85414
"503","DEU","IS.RRS.TOTL.KM","X2011",33575.872
"504","DEU","IS.SHP.GCNW.XQ","X2011",82.01372063
"505","DEU","IS.SHP.GOOD.TU","X2011",18323980
"506","DEU","IT.CEL.SETS","X2011",90900000
"507","DEU","IT.CEL.SETS.P2","X2011",112.4225954
"508","DEU","IT.MLT.MAIN","X2011",51400000
"509","DEU","IT.MLT.MAIN.P2","X2011",63.57009243
"510","DEU","IT.NET.BBND","X2011",27257096
"511","DEU","IT.NET.BBND.P2","X2011",33.7108193
"512","DEU","IT.NET.SECR","X2011",118157
"513","DEU","IT.NET.SECR.P6","X2011",1471.903146
"514","DEU","IT.NET.USER.ZS","X2011",81.26999954
"515","DEU","LP.LPI.INFR.XQ","X2011",NA
"516","DEU","NY.GDP.MKTP.KD","X2011",3.52967e+12
"517","DEU","SL.UEM.TOTL.ZS","X2011",5.82
"518","DEU","SP.POP.TOTL","X2011",80274983
"519","DEU","TM.VAL.ICTG.ZS.UN","X2011",8.00396293
"520","DEU","TX.VAL.ICTG.ZS.UN","X2011",4.639753681
"521","KAZ","BX.GSR.CCIS.CD","X2011",103704604.6
"522","KAZ","BX.GSR.CCIS.ZS","X2011",2.390752017
"523","KAZ","BX.TRF.PWKR.CD.DT","X2011",179708290.7
"524","KAZ","EG.ELC.COAL.ZS","X2011",81.09856097
"525","KAZ","EG.ELC.HYRO.ZS","X2011",9.10424318
"526","KAZ","EG.ELC.LOSS.ZS","X2011",7.353382764
"527","KAZ","EG.ELC.NGAS.ZS","X2011",9.170073684
"528","KAZ","EG.ELC.NUCL.ZS","X2011",0
"529","KAZ","EG.ELC.PETR.ZS","X2011",0.627122168
"530","KAZ","EG.USE.ELEC.KH.PC","X2011",4892.734896
"531","KAZ","ER.H2O.FWAG.ZS","X2011",NA
"532","KAZ","ER.H2O.FWDM.ZS","X2011",NA
"533","KAZ","ER.H2O.FWIN.ZS","X2011",NA
"534","KAZ","ER.H2O.FWTL.K3","X2011",NA
"535","KAZ","ER.H2O.FWTL.ZS","X2011",NA
"536","KAZ","ER.H2O.INTR.K3","X2011",NA
"537","KAZ","ER.H2O.INTR.PC","X2011",NA
"538","KAZ","IE.PPI.ENGY.CD","X2011",28200000
"539","KAZ","IE.PPI.ICTI.CD","X2011",NA
"540","KAZ","IE.PPI.TRAN.CD","X2011",NA
"541","KAZ","IE.PPI.WATR.CD","X2011",NA
"542","KAZ","IE.PPN.ENGY.CD","X2011",NA
"543","KAZ","IE.PPN.TRAN.CD","X2011",NA
"544","KAZ","IE.PPN.WATR.CD","X2011",NA
"545","KAZ","IP.IDS.NRCT","X2011",121
"546","KAZ","IP.IDS.RSCT","X2011",136
"547","KAZ","IP.TMK.NRCT","X2011",NA
"548","KAZ","IP.TMK.RSCT","X2011",NA
"549","KAZ","IQ.SPI.PIL5","X2011",NA
"550","KAZ","IS.AIR.DPRT","X2011",40916
"551","KAZ","IS.AIR.GOOD.MT.K1","X2011",50.977
"552","KAZ","IS.AIR.PSGR","X2011",3786453.064
"553","KAZ","IS.RRS.GOOD.MT.K6","X2011",223583.5
"554","KAZ","IS.RRS.PASG.KM","X2011",16595.3
"555","KAZ","IS.RRS.TOTL.KM","X2011",14319.4
"556","KAZ","IS.SHP.GCNW.XQ","X2011",NA
"557","KAZ","IS.SHP.GOOD.TU","X2011",NA
"558","KAZ","IT.CEL.SETS","X2011",25240800
"559","KAZ","IT.CEL.SETS.P2","X2011",153.0610945
"560","KAZ","IT.MLT.MAIN","X2011",4265800
"561","KAZ","IT.MLT.MAIN.P2","X2011",25.86796049
"562","KAZ","IT.NET.BBND","X2011",1193400
"563","KAZ","IT.NET.BBND.P2","X2011",7.236819365
"564","KAZ","IT.NET.SECR","X2011",91
"565","KAZ","IT.NET.SECR.P6","X2011",5.49609771
"566","KAZ","IT.NET.USER.ZS","X2011",50.6
"567","KAZ","LP.LPI.INFR.XQ","X2011",NA
"568","KAZ","NY.GDP.MKTP.KD","X2011",1.59003e+11
"569","KAZ","SL.UEM.TOTL.ZS","X2011",5.39
"570","KAZ","SP.POP.TOTL","X2011",16557202
"571","KAZ","TM.VAL.ICTG.ZS.UN","X2011",5.742580134
"572","KAZ","TX.VAL.ICTG.ZS.UN","X2011",0.142425714
"573","KGZ","BX.GSR.CCIS.CD","X2011",16628943
"574","KGZ","BX.GSR.CCIS.ZS","X2011",1.933036159
"575","KGZ","BX.TRF.PWKR.CD.DT","X2011",1708694028
"576","KGZ","EG.ELC.COAL.ZS","X2011",4.189207019
"577","KGZ","EG.ELC.HYRO.ZS","X2011",93.27747724
"578","KGZ","EG.ELC.LOSS.ZS","X2011",22.35783085
"579","KGZ","EG.ELC.NGAS.ZS","X2011",1.009367991
"580","KGZ","EG.ELC.NUCL.ZS","X2011",0
"581","KGZ","EG.ELC.PETR.ZS","X2011",1.52394775
"582","KGZ","EG.USE.ELEC.KH.PC","X2011",1649.258332
"583","KGZ","ER.H2O.FWAG.ZS","X2011",NA
"584","KGZ","ER.H2O.FWDM.ZS","X2011",NA
"585","KGZ","ER.H2O.FWIN.ZS","X2011",NA
"586","KGZ","ER.H2O.FWTL.K3","X2011",NA
"587","KGZ","ER.H2O.FWTL.ZS","X2011",NA
"588","KGZ","ER.H2O.INTR.K3","X2011",NA
"589","KGZ","ER.H2O.INTR.PC","X2011",NA
"590","KGZ","IE.PPI.ENGY.CD","X2011",NA
"591","KGZ","IE.PPI.ICTI.CD","X2011",NA
"592","KGZ","IE.PPI.TRAN.CD","X2011",NA
"593","KGZ","IE.PPI.WATR.CD","X2011",NA
"594","KGZ","IE.PPN.ENGY.CD","X2011",NA
"595","KGZ","IE.PPN.TRAN.CD","X2011",NA
"596","KGZ","IE.PPN.WATR.CD","X2011",NA
"597","KGZ","IP.IDS.NRCT","X2011",519
"598","KGZ","IP.IDS.RSCT","X2011",17
"599","KGZ","IP.TMK.NRCT","X2011",6679
"600","KGZ","IP.TMK.RSCT","X2011",271
"601","KGZ","IQ.SPI.PIL5","X2011",NA
"602","KGZ","IS.AIR.DPRT","X2011",9274
"603","KGZ","IS.AIR.GOOD.MT.K1","X2011",1.486294
"604","KGZ","IS.AIR.PSGR","X2011",526018.0125
"605","KGZ","IS.RRS.GOOD.MT.K6","X2011",798.3
"606","KGZ","IS.RRS.PASG.KM","X2011",82.8
"607","KGZ","IS.RRS.TOTL.KM","X2011",417.2
"608","KGZ","IS.SHP.GCNW.XQ","X2011",NA
"609","KGZ","IS.SHP.GOOD.TU","X2011",NA
"610","KGZ","IT.CEL.SETS","X2011",6277108
"611","KGZ","IT.CEL.SETS.P2","X2011",113.758549
"612","KGZ","IT.MLT.MAIN","X2011",502020
"613","KGZ","IT.MLT.MAIN.P2","X2011",9.097990149
"614","KGZ","IT.NET.BBND","X2011",39040
"615","KGZ","IT.NET.BBND.P2","X2011",0.707512719
"616","KGZ","IT.NET.SECR","X2011",8
"617","KGZ","IT.NET.SECR.P6","X2011",1.45069452
"618","KGZ","IT.NET.USER.ZS","X2011",17.5
"619","KGZ","LP.LPI.INFR.XQ","X2011",NA
"620","KGZ","NY.GDP.MKTP.KD","X2011",5079922897
"621","KGZ","SL.UEM.TOTL.ZS","X2011",8.53
"622","KGZ","SP.POP.TOTL","X2011",5514600
"623","KGZ","TM.VAL.ICTG.ZS.UN","X2011",3.82216916
"624","KGZ","TX.VAL.ICTG.ZS.UN","X2011",0.238271609
"625","RUS","BX.GSR.CCIS.CD","X2011",3101490000
"626","RUS","BX.GSR.CCIS.ZS","X2011",5.34379778
"627","RUS","BX.TRF.PWKR.CD.DT","X2011",6103270000
"628","RUS","EG.ELC.COAL.ZS","X2011",15.54215048
"629","RUS","EG.ELC.HYRO.ZS","X2011",15.74965266
"630","RUS","EG.ELC.LOSS.ZS","X2011",9.971690435
"631","RUS","EG.ELC.NGAS.ZS","X2011",49.30688575
"632","RUS","EG.ELC.NUCL.ZS","X2011",16.42363113
"633","RUS","EG.ELC.PETR.ZS","X2011",2.596863631
"634","RUS","EG.USE.ELEC.KH.PC","X2011",6485.75903
"635","RUS","ER.H2O.FWAG.ZS","X2011",NA
"636","RUS","ER.H2O.FWDM.ZS","X2011",NA
"637","RUS","ER.H2O.FWIN.ZS","X2011",NA
"638","RUS","ER.H2O.FWTL.K3","X2011",NA
"639","RUS","ER.H2O.FWTL.ZS","X2011",NA
"640","RUS","ER.H2O.INTR.K3","X2011",NA
"641","RUS","ER.H2O.INTR.PC","X2011",NA
"642","RUS","IE.PPI.ENGY.CD","X2011",5255570000
"643","RUS","IE.PPI.ICTI.CD","X2011",NA
"644","RUS","IE.PPI.TRAN.CD","X2011",4284600000
"645","RUS","IE.PPI.WATR.CD","X2011",NA
"646","RUS","IE.PPN.ENGY.CD","X2011",4.795e+09
"647","RUS","IE.PPN.TRAN.CD","X2011",NA
"648","RUS","IE.PPN.WATR.CD","X2011",NA
"649","RUS","IP.IDS.NRCT","X2011",3190
"650","RUS","IP.IDS.RSCT","X2011",2887
"651","RUS","IP.TMK.NRCT","X2011",58952
"652","RUS","IP.TMK.RSCT","X2011",148200
"653","RUS","IQ.SPI.PIL5","X2011",NA
"654","RUS","IS.AIR.DPRT","X2011",596042
"655","RUS","IS.AIR.GOOD.MT.K1","X2011",3900.12005
"656","RUS","IS.AIR.PSGR","X2011",50555805
"657","RUS","IS.RRS.GOOD.MT.K6","X2011",2127835
"658","RUS","IS.RRS.PASG.KM","X2011",139742
"659","RUS","IS.RRS.TOTL.KM","X2011",85166
"660","RUS","IS.SHP.GCNW.XQ","X2011",28.97890769
"661","RUS","IS.SHP.GOOD.TU","X2011",3857771
"662","RUS","IT.CEL.SETS","X2011",203751647
"663","RUS","IT.CEL.SETS.P2","X2011",141.7866096
"664","RUS","IT.MLT.MAIN","X2011",44151461
"665","RUS","IT.MLT.MAIN.P2","X2011",30.72409993
"666","RUS","IT.NET.BBND","X2011",17634806
"667","RUS","IT.NET.BBND.P2","X2011",12.27170131
"668","RUS","IT.NET.SECR","X2011",4126
"669","RUS","IT.NET.SECR.P6","X2011",28.86103661
"670","RUS","IT.NET.USER.ZS","X2011",49
"671","RUS","LP.LPI.INFR.XQ","X2011",NA
"672","RUS","NY.GDP.MKTP.KD","X2011",1.59049e+12
"673","RUS","SL.UEM.TOTL.ZS","X2011",6.54
"674","RUS","SP.POP.TOTL","X2011",142960908
"675","RUS","TM.VAL.ICTG.ZS.UN","X2011",7.156679102
"676","RUS","TX.VAL.ICTG.ZS.UN","X2011",0.237297233
"677","TJK","BX.GSR.CCIS.CD","X2011",16169420
"678","TJK","BX.GSR.CCIS.ZS","X2011",3.520878473
"679","TJK","BX.TRF.PWKR.CD.DT","X2011",2722464917
"680","TJK","EG.ELC.COAL.ZS","X2011",0
"681","TJK","EG.ELC.HYRO.ZS","X2011",99.76598103
"682","TJK","EG.ELC.LOSS.ZS","X2011",13.98571253
"683","TJK","EG.ELC.NGAS.ZS","X2011",0.234018968
"684","TJK","EG.ELC.NUCL.ZS","X2011",0
"685","TJK","EG.ELC.PETR.ZS","X2011",0
"686","TJK","EG.USE.ELEC.KH.PC","X2011",1811.235768
"687","TJK","ER.H2O.FWAG.ZS","X2011",NA
"688","TJK","ER.H2O.FWDM.ZS","X2011",NA
"689","TJK","ER.H2O.FWIN.ZS","X2011",NA
"690","TJK","ER.H2O.FWTL.K3","X2011",NA
"691","TJK","ER.H2O.FWTL.ZS","X2011",NA
"692","TJK","ER.H2O.INTR.K3","X2011",NA
"693","TJK","ER.H2O.INTR.PC","X2011",NA
"694","TJK","IE.PPI.ENGY.CD","X2011",NA
"695","TJK","IE.PPI.ICTI.CD","X2011",NA
"696","TJK","IE.PPI.TRAN.CD","X2011",NA
"697","TJK","IE.PPI.WATR.CD","X2011",NA
"698","TJK","IE.PPN.ENGY.CD","X2011",NA
"699","TJK","IE.PPN.TRAN.CD","X2011",NA
"700","TJK","IE.PPN.WATR.CD","X2011",NA
"701","TJK","IP.IDS.NRCT","X2011",5
"702","TJK","IP.IDS.RSCT","X2011",NA
"703","TJK","IP.TMK.NRCT","X2011",6119
"704","TJK","IP.TMK.RSCT","X2011",297
"705","TJK","IQ.SPI.PIL5","X2011",NA
"706","TJK","IS.AIR.DPRT","X2011",7320
"707","TJK","IS.AIR.GOOD.MT.K1","X2011",1.501026585
"708","TJK","IS.AIR.PSGR","X2011",846967.3803
"709","TJK","IS.RRS.GOOD.MT.K6","X2011",702.9
"710","TJK","IS.RRS.PASG.KM","X2011",31.5
"711","TJK","IS.RRS.TOTL.KM","X2011",620.7
"712","TJK","IS.SHP.GCNW.XQ","X2011",NA
"713","TJK","IS.SHP.GOOD.TU","X2011",NA
"714","TJK","IT.CEL.SETS","X2011",6324000
"715","TJK","IT.CEL.SETS.P2","X2011",82.1564376
"716","TJK","IT.MLT.MAIN","X2011",380000
"717","TJK","IT.MLT.MAIN.P2","X2011",4.936661336
"718","TJK","IT.NET.BBND","X2011",5020
"719","TJK","IT.NET.BBND.P2","X2011",0.065215894
"720","TJK","IT.NET.SECR","X2011",6
"721","TJK","IT.NET.SECR.P6","X2011",0.779473146
"722","TJK","IT.NET.USER.ZS","X2011",13.03
"723","TJK","LP.LPI.INFR.XQ","X2011",NA
"724","TJK","NY.GDP.MKTP.KD","X2011",6059699828
"725","TJK","SL.UEM.TOTL.ZS","X2011",10.16
"726","TJK","SP.POP.TOTL","X2011",7697507
"727","TJK","TM.VAL.ICTG.ZS.UN","X2011",NA
"728","TJK","TX.VAL.ICTG.ZS.UN","X2011",NA
"729","UKR","BX.GSR.CCIS.CD","X2011",1.04e+09
"730","UKR","BX.GSR.CCIS.ZS","X2011",4.889745639
"731","UKR","BX.TRF.PWKR.CD.DT","X2011",7.822e+09
"732","UKR","EG.ELC.COAL.ZS","X2011",38.21172826
"733","UKR","EG.ELC.HYRO.ZS","X2011",5.614830621
"734","UKR","EG.ELC.LOSS.ZS","X2011",10.90598519
"735","UKR","EG.ELC.NGAS.ZS","X2011",9.464575169
"736","UKR","EG.ELC.NUCL.ZS","X2011",46.29337054
"737","UKR","EG.ELC.PETR.ZS","X2011",0.284691302
"738","UKR","EG.USE.ELEC.KH.PC","X2011",3662.444428
"739","UKR","ER.H2O.FWAG.ZS","X2011",NA
"740","UKR","ER.H2O.FWDM.ZS","X2011",NA
"741","UKR","ER.H2O.FWIN.ZS","X2011",NA
"742","UKR","ER.H2O.FWTL.K3","X2011",NA
"743","UKR","ER.H2O.FWTL.ZS","X2011",NA
"744","UKR","ER.H2O.INTR.K3","X2011",NA
"745","UKR","ER.H2O.INTR.PC","X2011",NA
"746","UKR","IE.PPI.ENGY.CD","X2011",997800000
"747","UKR","IE.PPI.ICTI.CD","X2011",1.32e+09
"748","UKR","IE.PPI.TRAN.CD","X2011",NA
"749","UKR","IE.PPI.WATR.CD","X2011",NA
"750","UKR","IE.PPN.ENGY.CD","X2011",760600000
"751","UKR","IE.PPN.TRAN.CD","X2011",NA
"752","UKR","IE.PPN.WATR.CD","X2011",NA
"753","UKR","IP.IDS.NRCT","X2011",3266
"754","UKR","IP.IDS.RSCT","X2011",3445
"755","UKR","IP.TMK.NRCT","X2011",30439
"756","UKR","IP.TMK.RSCT","X2011",28515
"757","UKR","IQ.SPI.PIL5","X2011",NA
"758","UKR","IS.AIR.DPRT","X2011",76652.26818
"759","UKR","IS.AIR.GOOD.MT.K1","X2011",80.92008455
"760","UKR","IS.AIR.PSGR","X2011",5477654.918
"761","UKR","IS.RRS.GOOD.MT.K6","X2011",243866
"762","UKR","IS.RRS.PASG.KM","X2011",50593
"763","UKR","IS.RRS.TOTL.KM","X2011",21665.4
"764","UKR","IS.SHP.GCNW.XQ","X2011",21.74202468
"765","UKR","IS.SHP.GOOD.TU","X2011",756000
"766","UKR","IT.CEL.SETS","X2011",55576481
"767","UKR","IT.CEL.SETS.P2","X2011",121.9416066
"768","UKR","IT.MLT.MAIN","X2011",12680881
"769","UKR","IT.MLT.MAIN.P2","X2011",27.82340614
"770","UKR","IT.NET.BBND","X2011",3170384
"771","UKR","IT.NET.BBND.P2","X2011",6.956210822
"772","UKR","IT.NET.SECR","X2011",958
"773","UKR","IT.NET.SECR.P6","X2011",20.96000957
"774","UKR","IT.NET.USER.ZS","X2011",28.70826284
"775","UKR","LP.LPI.INFR.XQ","X2011",NA
"776","UKR","NY.GDP.MKTP.KD","X2011",1.43447e+11
"777","UKR","SL.UEM.TOTL.ZS","X2011",7.85
"778","UKR","SP.POP.TOTL","X2011",45706086
"779","UKR","TM.VAL.ICTG.ZS.UN","X2011",2.58609117
"780","UKR","TX.VAL.ICTG.ZS.UN","X2011",0.891249774
"781","USA","BX.GSR.CCIS.CD","X2011",2.9171e+10
"782","USA","BX.GSR.CCIS.ZS","X2011",4.524957769
"783","USA","BX.TRF.PWKR.CD.DT","X2011",6.104e+09
"784","USA","EG.ELC.COAL.ZS","X2011",43.34576409
"785","USA","EG.ELC.HYRO.ZS","X2011",7.43610219
"786","USA","EG.ELC.LOSS.ZS","X2011",5.998379803
"787","USA","EG.ELC.NGAS.ZS","X2011",24.15858976
"788","USA","EG.ELC.NUCL.ZS","X2011",18.98484619
"789","USA","EG.ELC.PETR.ZS","X2011",0.913504375
"790","USA","EG.USE.ELEC.KH.PC","X2011",13245.88193
"791","USA","ER.H2O.FWAG.ZS","X2011",NA
"792","USA","ER.H2O.FWDM.ZS","X2011",NA
"793","USA","ER.H2O.FWIN.ZS","X2011",NA
"794","USA","ER.H2O.FWTL.K3","X2011",NA
"795","USA","ER.H2O.FWTL.ZS","X2011",NA
"796","USA","ER.H2O.INTR.K3","X2011",NA
"797","USA","ER.H2O.INTR.PC","X2011",NA
"798","USA","IE.PPI.ENGY.CD","X2011",NA
"799","USA","IE.PPI.ICTI.CD","X2011",NA
"800","USA","IE.PPI.TRAN.CD","X2011",NA
"801","USA","IE.PPI.WATR.CD","X2011",NA
"802","USA","IE.PPN.ENGY.CD","X2011",NA
"803","USA","IE.PPN.TRAN.CD","X2011",NA
"804","USA","IE.PPN.WATR.CD","X2011",NA
"805","USA","IP.IDS.NRCT","X2011",13024
"806","USA","IP.IDS.RSCT","X2011",17443
"807","USA","IP.TMK.NRCT","X2011",91313
"808","USA","IP.TMK.RSCT","X2011",319502
"809","USA","IQ.SPI.PIL5","X2011",NA
"810","USA","IS.AIR.DPRT","X2011",10057768
"811","USA","IS.AIR.GOOD.MT.K1","X2011",39621.91354
"812","USA","IS.AIR.PSGR","X2011",730796000
"813","USA","IS.RRS.GOOD.MT.K6","X2011",2524667
"814","USA","IS.RRS.PASG.KM","X2011",32579.5102
"815","USA","IS.RRS.TOTL.KM","X2011",194136
"816","USA","IS.SHP.GCNW.XQ","X2011",83.32358755
"817","USA","IS.SHP.GOOD.TU","X2011",42550780
"818","USA","IT.CEL.SETS","X2011",297404000
"819","USA","IT.CEL.SETS.P2","X2011",95.44904589
"820","USA","IT.MLT.MAIN","X2011",143319000
"821","USA","IT.MLT.MAIN.P2","X2011",45.99689919
"822","USA","IT.NET.BBND","X2011",88317000
"823","USA","IT.NET.BBND.P2","X2011",28.34451919
"824","USA","IT.NET.SECR","X2011",930471
"825","USA","IT.NET.SECR.P6","X2011",2986.265501
"826","USA","IT.NET.USER.ZS","X2011",69.72946076
"827","USA","LP.LPI.INFR.XQ","X2011",NA
"828","USA","NY.GDP.MKTP.KD","X2011",1.52246e+13
"829","USA","SL.UEM.TOTL.ZS","X2011",8.95
"830","USA","SP.POP.TOTL","X2011",311583481
"831","USA","TM.VAL.ICTG.ZS.UN","X2011",12.83810637
"832","USA","TX.VAL.ICTG.ZS.UN","X2011",9.509209268
"833","AZE","BX.GSR.CCIS.CD","X2012",95365000
"834","AZE","BX.GSR.CCIS.ZS","X2012",1.98315818
"835","AZE","BX.TRF.PWKR.CD.DT","X2012",1990180000
"836","AZE","EG.ELC.COAL.ZS","X2012",0
"837","AZE","EG.ELC.HYRO.ZS","X2012",7.921524274
"838","AZE","EG.ELC.LOSS.ZS","X2012",14.65112232
"839","AZE","EG.ELC.NGAS.ZS","X2012",89.89037759
"840","AZE","EG.ELC.NUCL.ZS","X2012",0
"841","AZE","EG.ELC.PETR.ZS","X2012",2.188098138
"842","AZE","EG.USE.ELEC.KH.PC","X2012",2052.650965
"843","AZE","ER.H2O.FWAG.ZS","X2012",74.24394319
"844","AZE","ER.H2O.FWDM.ZS","X2012",4.083542189
"845","AZE","ER.H2O.FWIN.ZS","X2012",25.9732665
"846","AZE","ER.H2O.FWTL.K3","X2012",11.97
"847","AZE","ER.H2O.FWTL.ZS","X2012",147.5046211
"848","AZE","ER.H2O.INTR.K3","X2012",8.115
"849","AZE","ER.H2O.INTR.PC","X2012",872.9763945
"850","AZE","IE.PPI.ENGY.CD","X2012",NA
"851","AZE","IE.PPI.ICTI.CD","X2012",NA
"852","AZE","IE.PPI.TRAN.CD","X2012",NA
"853","AZE","IE.PPI.WATR.CD","X2012",NA
"854","AZE","IE.PPN.ENGY.CD","X2012",NA
"855","AZE","IE.PPN.TRAN.CD","X2012",NA
"856","AZE","IE.PPN.WATR.CD","X2012",NA
"857","AZE","IP.IDS.NRCT","X2012",671
"858","AZE","IP.IDS.RSCT","X2012",23
"859","AZE","IP.TMK.NRCT","X2012",9648
"860","AZE","IP.TMK.RSCT","X2012",3615
"861","AZE","IQ.SPI.PIL5","X2012",NA
"862","AZE","IS.AIR.DPRT","X2012",16597
"863","AZE","IS.AIR.GOOD.MT.K1","X2012",13.0443
"864","AZE","IS.AIR.PSGR","X2012",1560084
"865","AZE","IS.RRS.GOOD.MT.K6","X2012",8212
"866","AZE","IS.RRS.PASG.KM","X2012",591
"867","AZE","IS.RRS.TOTL.KM","X2012",2068.1
"868","AZE","IS.SHP.GCNW.XQ","X2012",NA
"869","AZE","IS.SHP.GOOD.TU","X2012",NA
"870","AZE","IT.CEL.SETS","X2012",10125200
"871","AZE","IT.CEL.SETS.P2","X2012",109.2880368
"872","AZE","IT.MLT.MAIN","X2012",1724004
"873","AZE","IT.MLT.MAIN.P2","X2012",18.60832503
"874","AZE","IT.NET.BBND","X2012",1369594
"875","AZE","IT.NET.BBND.P2","X2012",14.78294152
"876","AZE","IT.NET.SECR","X2012",100
"877","AZE","IT.NET.SECR.P6","X2012",10.75756493
"878","AZE","IT.NET.USER.ZS","X2012",54.2
"879","AZE","LP.LPI.INFR.XQ","X2012",2.42
"880","AZE","NY.GDP.MKTP.KD","X2012",53224258122
"881","AZE","SL.UEM.TOTL.ZS","X2012",5.19
"882","AZE","SP.POP.TOTL","X2012",9295784
"883","AZE","TM.VAL.ICTG.ZS.UN","X2012",3.314398147
"884","AZE","TX.VAL.ICTG.ZS.UN","X2012",0.003032805
"885","DEU","BX.GSR.CCIS.CD","X2012",25334533731
"886","DEU","BX.GSR.CCIS.ZS","X2012",9.899622995
"887","DEU","BX.TRF.PWKR.CD.DT","X2012",14637030444
"888","DEU","EG.ELC.COAL.ZS","X2012",46.01646898
"889","DEU","EG.ELC.HYRO.ZS","X2012",3.487954492
"890","DEU","EG.ELC.LOSS.ZS","X2012",3.937997621
"891","DEU","EG.ELC.NGAS.ZS","X2012",12.4418407
"892","DEU","EG.ELC.NUCL.ZS","X2012",15.94630907
"893","DEU","EG.ELC.PETR.ZS","X2012",1.222828265
"894","DEU","EG.USE.ELEC.KH.PC","X2012",7270.152523
"895","DEU","ER.H2O.FWAG.ZS","X2012",1.78009171
"896","DEU","ER.H2O.FWDM.ZS","X2012",19.32012128
"897","DEU","ER.H2O.FWIN.ZS","X2012",78.89978701
"898","DEU","ER.H2O.FWTL.K3","X2012",27.88066667
"899","DEU","ER.H2O.FWTL.ZS","X2012",26.05669782
"900","DEU","ER.H2O.INTR.K3","X2012",107
"901","DEU","ER.H2O.INTR.PC","X2012",1330.418465
"902","DEU","IE.PPI.ENGY.CD","X2012",NA
"903","DEU","IE.PPI.ICTI.CD","X2012",NA
"904","DEU","IE.PPI.TRAN.CD","X2012",NA
"905","DEU","IE.PPI.WATR.CD","X2012",NA
"906","DEU","IE.PPN.ENGY.CD","X2012",NA
"907","DEU","IE.PPN.TRAN.CD","X2012",NA
"908","DEU","IE.PPN.WATR.CD","X2012",NA
"909","DEU","IP.IDS.NRCT","X2012",12110
"910","DEU","IP.IDS.RSCT","X2012",43323
"911","DEU","IP.TMK.NRCT","X2012",20994
"912","DEU","IP.TMK.RSCT","X2012",171297
"913","DEU","IQ.SPI.PIL5","X2012",NA
"914","DEU","IS.AIR.DPRT","X2012",985668.7692
"915","DEU","IS.AIR.GOOD.MT.K1","X2012",7236.98063
"916","DEU","IS.AIR.PSGR","X2012",105978474.5
"917","DEU","IS.RRS.GOOD.MT.K6","X2012",110065
"918","DEU","IS.RRS.PASG.KM","X2012",88796
"919","DEU","IS.RRS.TOTL.KM","X2012",33506
"920","DEU","IS.SHP.GCNW.XQ","X2012",81.95198346
"921","DEU","IS.SHP.GOOD.TU","X2012",18449700
"922","DEU","IT.CEL.SETS","X2012",92400000
"923","DEU","IT.CEL.SETS.P2","X2012",114.1126357
"924","DEU","IT.MLT.MAIN","X2012",50100000
"925","DEU","IT.MLT.MAIN.P2","X2012",61.87276026
"926","DEU","IT.NET.BBND","X2012",27956700
"927","DEU","IT.NET.BBND.P2","X2012",34.52611171
"928","DEU","IT.NET.SECR","X2012",176527
"929","DEU","IT.NET.SECR.P6","X2012",2194.90449
"930","DEU","IT.NET.USER.ZS","X2012",82.34999847
"931","DEU","LP.LPI.INFR.XQ","X2012",4.26
"932","DEU","NY.GDP.MKTP.KD","X2012",3.54444e+12
"933","DEU","SL.UEM.TOTL.ZS","X2012",5.38
"934","DEU","SP.POP.TOTL","X2012",80425823
